2010.06.07,00:00,1.19470,1.19900,1.18760,1.19160,57898
2010.06.08,00:00,1.19160,1.20070,1.19020,1.19640,56822
2010.06.09,00:00,1.19630,1.20710,1.19240,1.19840,47509
2010.06.10,00:00,1.19830,1.21400,1.19560,1.21070,57168
2010.06.11,00:00,1.21070,1.21500,1.20450,1.21110,49598
2010.06.14,00:00,1.21170,1.22950,1.21150,1.22130,46594
2010.06.15,00:00,1.22110,1.23480,1.21670,1.23230,51298
2010.06.16,00:00,1.23220,1.23520,1.22550,1.22990,44817
2010.06.17,00:00,1.22980,1.24110,1.22420,1.23800,48870
2010.06.18,00:00,1.23790,1.24150,1.23530,1.23860,36575
2010.06.21,00:00,1.24280,1.24660,1.23040,1.23230,45091
2010.06.22,00:00,1.23230,1.23520,1.22510,1.22680,48466
2010.06.23,00:00,1.22670,1.23420,1.22090,1.23100,47834
2010.06.24,00:00,1.23100,1.23860,1.22620,1.23280,47740
2010.06.25,00:00,1.23270,1.23930,1.22540,1.23680,47175
2010.06.28,00:00,1.23790,1.23960,1.22650,1.22790,44138
2010.06.29,00:00,1.22800,1.22900,1.21490,1.21890,48903
2010.06.30,00:00,1.21880,1.23020,1.21660,1.22320,52291
2010.07.01,00:00,1.22320,1.25380,1.21930,1.25170,58384
2010.07.02,00:00,1.25170,1.26100,1.24830,1.25650,48765
2010.07.05,00:00,1.25550,1.25610,1.25100,1.25380,23297
2010.07.06,00:00,1.25370,1.26610,1.24790,1.26250,47732
2010.07.07,00:00,1.26260,1.26620,1.25530,1.26300,44719
2010.07.08,00:00,1.26300,1.27090,1.26200,1.26920,42490
2010.07.09,00:00,1.26920,1.27210,1.26090,1.26400,35620
2010.07.12,00:00,1.26410,1.26450,1.25510,1.25880,33608
2010.07.13,00:00,1.25890,1.27370,1.25230,1.27260,41609
2010.07.14,00:00,1.27270,1.27760,1.26820,1.27410,40194
2010.07.15,00:00,1.27420,1.29530,1.27100,1.29300,78612
2010.07.16,00:00,1.29310,1.30050,1.28900,1.29290,46674
2010.07.19,00:00,1.29060,1.29900,1.28710,1.29460,37270
2010.07.20,00:00,1.29460,1.30260,1.28390,1.28910,42787
2010.07.21,00:00,1.28900,1.29110,1.27320,1.27530,43649
2010.07.22,00:00,1.27520,1.29300,1.27370,1.28870,44679
2010.07.23,00:00,1.28860,1.29630,1.27930,1.29080,45968
2010.07.26,00:00,1.28950,1.30040,1.28760,1.29870,40220
2010.07.27,00:00,1.29860,1.30440,1.29510,1.29990,42935
2010.07.28,00:00,1.29990,1.30410,1.29660,1.29870,42286
2010.07.29,00:00,1.29880,1.31050,1.29780,1.30800,40790
2010.07.30,00:00,1.30790,1.30920,1.29800,1.30500,42309
2010.08.02,00:00,1.30610,1.31930,1.30530,1.31750,36138
2010.08.03,00:00,1.31740,1.32600,1.31470,1.32260,35842
2010.08.04,00:00,1.32260,1.32380,1.31310,1.31530,35268
2010.08.05,00:00,1.31550,1.32340,1.31180,1.31840,36025
2010.08.06,00:00,1.31840,1.33320,1.31570,1.32780,34508
2010.08.09,00:00,1.32880,1.33060,1.32160,1.32240,26931
2010.08.10,00:00,1.32240,1.32300,1.30740,1.31730,40273
2010.08.11,00:00,1.31750,1.31860,1.28300,1.28440,48150
2010.08.12,00:00,1.28440,1.29310,1.27800,1.28260,45297
2010.08.13,00:00,1.28260,1.29050,1.27490,1.27530,41666
2010.08.16,00:00,1.27660,1.28700,1.27340,1.28220,38881
2010.08.17,00:00,1.28210,1.29150,1.28040,1.28780,41451
2010.08.18,00:00,1.28780,1.29210,1.28230,1.28530,38898
2010.08.19,00:00,1.28520,1.29010,1.27720,1.28150,48009
2010.08.20,00:00,1.28170,1.28310,1.26630,1.27110,41670
2010.08.23,00:00,1.27040,1.27280,1.26460,1.26460,36790
2010.08.24,00:00,1.26470,1.27150,1.25870,1.26310,46393
2010.08.25,00:00,1.26310,1.27240,1.26090,1.26620,45020
2010.08.26,00:00,1.26620,1.27630,1.26500,1.27150,45128
2010.08.27,00:00,1.27140,1.27760,1.26810,1.27610,39638
2010.08.30,00:00,1.27640,1.27640,1.26580,1.26630,30825
2010.08.31,00:00,1.26630,1.27410,1.26250,1.26890,42699
2010.09.01,00:00,1.26890,1.28530,1.26630,1.28020,34933
2010.09.02,00:00,1.28010,1.28470,1.27760,1.28240,29415
2010.09.03,00:00,1.28240,1.28960,1.28080,1.28940,26406
2010.09.06,00:00,1.28930,1.29150,1.28660,1.28740,17938
2010.09.07,00:00,1.28740,1.28750,1.26770,1.26820,35482
2010.09.08,00:00,1.26820,1.27610,1.26590,1.27240,41453
2010.09.09,00:00,1.27230,1.27650,1.26640,1.26960,38547
2010.09.10,00:00,1.26970,1.27450,1.26430,1.26790,36863
2010.09.13,00:00,1.27040,1.28910,1.27040,1.28760,39646
2010.09.14,00:00,1.28750,1.30310,1.28290,1.29870,45012
2010.09.15,00:00,1.29870,1.30350,1.29530,1.30120,48013
2010.09.16,00:00,1.30120,1.31150,1.29750,1.30740,43260
2010.09.17,00:00,1.30740,1.31570,1.30190,1.30480,42154
2010.09.20,00:00,1.30500,1.31190,1.30290,1.30620,36768
2010.09.21,00:00,1.30610,1.32810,1.30570,1.32490,42160
2010.09.22,00:00,1.32490,1.34380,1.32470,1.33990,47983
2010.09.23,00:00,1.33990,1.34120,1.33070,1.33130,45433
2010.09.24,00:00,1.33130,1.34930,1.32860,1.34900,45376
2010.09.27,00:00,1.34830,1.35040,1.34250,1.34390,39919
2010.09.28,00:00,1.34390,1.35940,1.33810,1.35830,49022
2010.09.29,00:00,1.35830,1.36450,1.35660,1.36210,40481
2010.09.30,00:00,1.36220,1.36810,1.35600,1.36280,55974
2010.10.01,00:00,1.36280,1.37910,1.36180,1.37890,48174
2010.10.04,00:00,1.37870,1.37880,1.36660,1.36740,45798
2010.10.05,00:00,1.36740,1.38570,1.36370,1.38330,53367
2010.10.06,00:00,1.38330,1.39460,1.38000,1.39250,50955
2010.10.07,00:00,1.39240,1.40280,1.38560,1.39130,52703
2010.10.08,00:00,1.39160,1.39820,1.38340,1.39370,48641
2010.10.11,00:00,1.40000,1.40050,1.38660,1.38820,35583
2010.10.12,00:00,1.38810,1.39340,1.37750,1.39140,51730
2010.10.13,00:00,1.39150,1.40000,1.39120,1.39600,43940
2010.10.14,00:00,1.39590,1.41200,1.39540,1.40780,48882
2010.10.15,00:00,1.40780,1.41500,1.39370,1.39750,51243
2010.10.18,00:00,1.39720,1.39960,1.38300,1.39490,51357
2010.10.19,00:00,1.39480,1.40020,1.37130,1.37410,61386
2010.10.20,00:00,1.37410,1.39880,1.36980,1.39580,56173
2010.10.21,00:00,1.39560,1.40490,1.38710,1.39240,58161
2010.10.22,00:00,1.39240,1.39690,1.38610,1.39510,52016
2010.10.25,00:00,1.39510,1.40790,1.39340,1.39550,62032
2010.10.26,00:00,1.39540,1.39810,1.38250,1.38590,68048
2010.10.27,00:00,1.38600,1.38750,1.37340,1.37730,73199
2010.10.28,00:00,1.37730,1.39440,1.37670,1.39280,65619
2010.10.29,00:00,1.39280,1.39490,1.38070,1.39450,72001
2010.11.01,00:00,1.39670,1.40100,1.38640,1.38970,73000
2010.11.02,00:00,1.38970,1.40560,1.38810,1.40320,78198
2010.11.03,00:00,1.40310,1.41790,1.39920,1.41230,86256
2010.11.04,00:00,1.41230,1.42800,1.41020,1.42120,89913
2010.11.05,00:00,1.42120,1.42470,1.40240,1.40310,77411
2010.11.08,00:00,1.40530,1.40830,1.38880,1.39120,85655
2010.11.09,00:00,1.39120,1.39720,1.37490,1.37640,97073
2010.11.10,00:00,1.37630,1.38230,1.36720,1.37740,97292
2010.11.11,00:00,1.37730,1.38190,1.36370,1.36600,84894
2010.11.12,00:00,1.36610,1.37750,1.35730,1.36900,97156
2010.11.15,00:00,1.36830,1.37490,1.35630,1.35780,86187
2010.11.16,00:00,1.35780,1.36540,1.34480,1.34830,97282
2010.11.17,00:00,1.34830,1.35640,1.34600,1.35290,80927
2010.11.18,00:00,1.35290,1.36650,1.35290,1.36430,80142
2010.11.19,00:00,1.36420,1.37300,1.36080,1.36700,69900
2010.11.22,00:00,1.37350,1.37840,1.35770,1.36230,79106
2010.11.23,00:00,1.36230,1.36270,1.33610,1.33790,94226
2010.11.24,00:00,1.33790,1.34190,1.32850,1.33360,92023
2010.11.25,00:00,1.33360,1.33850,1.32860,1.33450,65953
2010.11.26,00:00,1.33450,1.33560,1.32000,1.32390,78812
2010.11.29,00:00,1.32760,1.33000,1.30640,1.31050,87519
2010.11.30,00:00,1.31060,1.31480,1.29690,1.29810,100709
2010.12.01,00:00,1.29810,1.31800,1.29710,1.31250,97307
2010.12.02,00:00,1.31250,1.32460,1.30600,1.32140,93938
2010.12.03,00:00,1.32140,1.34360,1.31930,1.34130,85178
2010.12.06,00:00,1.34070,1.34200,1.32460,1.33090,87176
2010.12.07,00:00,1.33080,1.33980,1.32540,1.32650,94402
2010.12.08,00:00,1.32650,1.32790,1.31800,1.32620,93981
2010.12.09,00:00,1.32630,1.33210,1.31640,1.32360,84884
2010.12.10,00:00,1.32360,1.32800,1.31780,1.32270,71166
2010.12.13,00:00,1.32040,1.34320,1.31820,1.33860,77139
2010.12.14,00:00,1.33860,1.34960,1.33630,1.33790,86708
2010.12.15,00:00,1.33790,1.33790,1.32090,1.32210,90579
2010.12.16,00:00,1.32220,1.32640,1.31810,1.32410,78404
2010.12.17,00:00,1.32410,1.33580,1.31320,1.31870,75292
2010.12.20,00:00,1.31660,1.31810,1.30940,1.31190,71722
2010.12.21,00:00,1.31190,1.31990,1.30730,1.30980,76715
2010.12.22,00:00,1.30990,1.31790,1.30780,1.31020,71182
2010.12.23,00:00,1.31020,1.31500,1.30550,1.31090,65634
2010.12.24,00:00,1.31090,1.31460,1.30920,1.31190,32093
2010.12.27,00:00,1.31120,1.31680,1.30720,1.31610,52311
2010.12.28,00:00,1.31610,1.32720,1.30940,1.31070,64976
2010.12.29,00:00,1.31080,1.32360,1.30840,1.32170,62040
2010.12.30,00:00,1.32170,1.33120,1.32170,1.32890,62162
2010.12.31,00:00,1.32900,1.34220,1.32860,1.33630,49251
2011.01.03,00:00,1.33430,1.33930,1.32500,1.33510,65582
2011.01.04,00:00,1.33510,1.34310,1.32920,1.33100,83120
2011.01.05,00:00,1.33100,1.33240,1.31260,1.31500,85452
2011.01.06,00:00,1.31510,1.31690,1.29830,1.30020,81051
2011.01.07,00:00,1.30020,1.30200,1.29050,1.29060,84078
2011.01.10,00:00,1.28940,1.29630,1.28740,1.29450,76660
2011.01.11,00:00,1.29460,1.29910,1.29050,1.29720,83398
2011.01.12,00:00,1.29730,1.31430,1.29620,1.31280,88399
2011.01.13,00:00,1.31280,1.33820,1.30890,1.33480,87656
2011.01.14,00:00,1.33480,1.34540,1.33140,1.33860,85890
2011.01.17,00:00,1.33700,1.33810,1.32450,1.32760,70961
2011.01.18,00:00,1.32790,1.34630,1.32540,1.33840,88448
2011.01.19,00:00,1.33850,1.35360,1.33690,1.34550,91984
2011.01.20,00:00,1.34550,1.35220,1.33960,1.34630,92320
2011.01.21,00:00,1.34630,1.36230,1.34490,1.36190,88432
2011.01.24,00:00,1.36080,1.36840,1.35400,1.36390,83491
2011.01.25,00:00,1.36380,1.37020,1.35730,1.36780,95148
2011.01.26,00:00,1.36780,1.37200,1.36420,1.36980,92137
2011.01.27,00:00,1.36980,1.37560,1.36370,1.37280,95750
2011.01.28,00:00,1.37280,1.37440,1.35840,1.36090,90772
2011.01.31,00:00,1.35800,1.37370,1.35700,1.36900,91293
2011.02.01,00:00,1.36900,1.38410,1.36900,1.38230,94057
2011.02.02,00:00,1.38230,1.38600,1.37680,1.38030,89910
2011.02.03,00:00,1.38040,1.38240,1.36090,1.36240,86815
2011.02.04,00:00,1.36250,1.36750,1.35430,1.35800,76941
2011.02.07,00:00,1.35690,1.36250,1.35080,1.35770,82573
2011.02.08,00:00,1.35790,1.36870,1.35720,1.36290,88417
2011.02.09,00:00,1.36280,1.37430,1.36100,1.37230,84095
2011.02.10,00:00,1.37240,1.37270,1.35770,1.35930,83163
2011.02.11,00:00,1.35940,1.36200,1.34970,1.35500,78205
2011.02.14,00:00,1.35240,1.35570,1.34280,1.34870,75697
2011.02.15,00:00,1.34880,1.35490,1.34610,1.34860,81708
2011.02.16,00:00,1.34870,1.35860,1.34620,1.35610,84582
2011.02.17,00:00,1.35600,1.36170,1.35370,1.36040,78658
2011.02.18,00:00,1.36050,1.37130,1.35450,1.36920,79094
2011.02.21,00:00,1.36870,1.37140,1.36470,1.36740,54620
2011.02.22,00:00,1.36750,1.37020,1.35270,1.36550,85218
2011.02.23,00:00,1.36540,1.37860,1.36540,1.37490,76774
2011.02.24,00:00,1.37490,1.38170,1.37040,1.38010,78100
2011.02.25,00:00,1.38010,1.38370,1.37240,1.37510,69630
2011.02.28,00:00,1.37470,1.38540,1.37110,1.38080,73925
2011.03.01,00:00,1.38070,1.38520,1.37630,1.37760,82794
2011.03.02,00:00,1.37750,1.38890,1.37430,1.38630,86543
2011.03.03,00:00,1.38630,1.39720,1.38330,1.39590,79649
2011.03.04,00:00,1.39590,1.40050,1.39410,1.39870,68968
2011.03.07,00:00,1.39940,1.40340,1.39550,1.39680,75880
2011.03.08,00:00,1.39680,1.39880,1.38630,1.39020,72608
2011.03.09,00:00,1.39020,1.39400,1.38560,1.39050,73495
2011.03.10,00:00,1.39040,1.39230,1.37750,1.37990,75631
2011.03.11,00:00,1.37990,1.39140,1.37520,1.39010,73540
2011.03.14,00:00,1.39500,1.40020,1.39040,1.39920,74096
2011.03.15,00:00,1.39940,1.40120,1.38550,1.39710,90445
2011.03.16,00:00,1.39710,1.39990,1.38660,1.39130,93019
2011.03.17,00:00,1.39130,1.40510,1.38690,1.40150,92437
2011.03.18,00:00,1.40160,1.41820,1.39810,1.41800,77100
2011.03.21,00:00,1.41800,1.42380,1.41410,1.42140,61500
2011.03.22,00:00,1.42140,1.42470,1.41790,1.41880,63517
2011.03.23,00:00,1.41880,1.42130,1.40770,1.41000,74707
2011.03.24,00:00,1.41000,1.42180,1.40530,1.41800,70436
2011.03.25,00:00,1.41790,1.41920,1.40540,1.40850,67454
2011.03.28,00:00,1.40450,1.41140,1.40210,1.40820,60561
2011.03.29,00:00,1.40820,1.41470,1.40470,1.41070,63857
2011.03.30,00:00,1.41080,1.41450,1.40520,1.41250,70613
2011.03.31,00:00,1.41250,1.42310,1.41160,1.41740,72327
2011.04.01,00:00,1.41730,1.42440,1.40610,1.42340,70947
2011.04.04,00:00,1.42310,1.42670,1.41920,1.42170,61095
2011.04.05,00:00,1.42170,1.42430,1.41510,1.42180,62425
2011.04.06,00:00,1.42180,1.43470,1.42170,1.43310,67432
2011.04.07,00:00,1.43300,1.43350,1.42420,1.43030,71552
2011.04.08,00:00,1.43030,1.44860,1.42910,1.44820,69620
2011.04.11,00:00,1.44520,1.44820,1.44200,1.44310,51785
2011.04.12,00:00,1.44320,1.45180,1.43770,1.44780,13262
